Event Name;Event Date;Event Location;Event Category;Event Type;Organizing Company;Company Website;Event Url
SoCal Youth Triathlon Series Kids Mission Bay Tri Prerace Clinic;Sunday, September 24, 2017;Ventura Cove, Mission Bay W. Mission Bay Dr. and Gleason Rd. San Diego , CA 92109 ;triathlon; Triathlon Beginner San Diego, CA;TriUSCoaching;http://www.triuscoaching.com/upcoming-events;http://www.active.com//san-diego-ca/triathlon/camps/socal-youth-triathlon-series-kids-mission-bay-tri-prerace-clinic-2017?int=72-3-A7
Spring Fling Sprint;Sunday, April 23, 2017;R. Shaefer Heard State Park 101 R. Shaefer Heard Park Rd. West Point , GA 31833 ;triathlon; Triathlon Sprint Beginner;Georgia Multisports Production;http://gamultisports.com/springflingtriathlon/;http://www.active.com//west-point-ga/running/distance-running-races/spring-fling-sprint-2017?int=72-3-A7
2017 Bass Lake Yosemite Triathlon;Saturday, June  3, 2017;Bass Lake 54432 Road 432 Bass Lake , CA 93604 ;triathlon; Triathlon 5K International Sprint Beginner;Tucson Racing;http://www.basslaketri.com;http://www.active.com//bass-lake-ca/running/distance-running-races/bass-lake-yosemite-triathlon-2017?int=72-3-A6
2016 IRONMAN 70.3 Rio de Janeiro  - Charity Slots;Sunday, November  6, 2016;RIO DE JANEIRO RECREIO Avenida LГєcio Costa RIO DE JANEIRO , RIO DE JANEIRO , Brazil 22795-008 ;triathlon; Triathlon;Unlimited Sports;http://www.ironmanbrasil.com.br/2016/rio/br/;http://www.active.com//rio-de-janeiro-riodejaneiro/triathlon/races/ironman-70-3-rio-de-janeiro-charity-slots-2016?int=72-3-A4
2015/2016 CMS Registration;Sunday, December  6, 2015 - Tuesday, December 20, 2016;Cambridge P.O. Box 136 Cambridge , MD 21613 ;triathlon; Triathlon;Cambridge MultiSport;http://www.cambridgemultisport.com;http://www.active.com//cambridge-md/triathlon/races/2016-cms-registration-2015?int=72-3-A5
Rocky Hill Triathlon 2017;Saturday, March 11, 2017;Exeter Union High School 505 Rocky Hill Dr Exeter , CA 93221 ;triathlon; Triathlon International Sprint Beginner;Rocky Hill Triathlon;http://www.rockyhilltriathlon.com;http://www.active.com//exeter-ca/triathlon/races/rocky-hill-triathlon-2017?int=72-3-A3
Tri Life Racing - Team Membership;Friday, August 17, 2012 - Friday, December  1, 2017;Dallas Area  Garland , TX 75043 ;triathlon; Triathlon Sprint International Beginner Garland, TX; ;http://www.TriLifeRacing.com;http://www.active.com//garland-tx/water-sports/swimming-swimming-pools/tri-life-racing-team-membership-2012?int=72-3-A11
Triathlon Training Int. - Sat 11:30am;Saturday, November 12, 2016 @ 11:30 AM (PST) - Saturday, December  3, 2016 @ 12:30 PM (PST);Rose Bowl Aquatics Center 360 North Arroyo Pasadena , CA 91103 ;triathlon; Triathlon Pasadena, CA;Rose Bowl Aquatics Center; ;http://www.active.com/http://www.activekids.com/pasadena-ca/water-sports/swimming-classes/triathlon-training-int-sat-11-30am-2016-27525834?int=72-3-A9
Pacific Coast TriathlonвЂўDuathlon;Sunday, September 10, 2017;Crystal Cove State Park 8471 N Coast Hwy Laguna Beach , CA 92651 ;triathlon; Triathlon Sprint Beginner;Pelican Coast Events Inc.;http://www.octriseries.com/;http://www.active.com//laguna-beach-ca/duathlon/races/pacific-coast-triathlon-duathlon-2017?int=72-3-A8
Team Carling Cairns Triathlon Squad - Jan-Jun 2017;Saturday, January 14, 2017 - Sunday, June 11, 2017;Team Carling PO Box 101 Clifton Beach , QLD , Australia 4879 ;triathlon; Triathlon;Team Carling; ;http://www.active.com//clifton-beach-qld/triathlon/camps/team-carling-cairns-triathlon-squad-jan-jun-2017?int=72-3-A8
West Point Lake Aquabike;Sunday, April 23, 2017;R. Shaefer Heard State Park 101 R. Shaefer Heard Park Rd. West Point , GA 31833 ;triathlon; Triathlon Beginner;Georgia Multisports Production;http://gamultisports.com/westpointlakeolympictriathlon/;http://www.active.com//west-point-ga/triathlon/races/west-point-lake-aquabike-2017?int=72-3-A5
HITS Triathlon Series - Hague, NY 2017;Saturday, June 24, 2017 - Sunday, June 25, 2017;Hague, NY Town of Hague Beach Park 9060 Lake Shore Dr Hague , NY 12836 ;triathlon; Triathlon Sprint International Beginner;HITS, Inc.;http://www.hitstriathlonseries.com;http://www.active.com//hague-ny/triathlon/races/hits-triathlon-series-hague-ny-2017-25380707?int=72-3-A11
HITS Triathlon Series Tri-Camp Weekend 2017 - Ocala, FL;Friday, February 24, 2017 - Sunday, February 26, 2017;Ocala, FL Carney Island Park 13275 Southeast 115th Ave Ocklawaha , FL 32179 ;triathlon; Triathlon Beginner;HITS, Inc.;http://www.hitstriathlonseries.com;http://www.active.com//ocklawaha-fl/triathlon/hits-triathlon-series-tri-camp-weekend-ocala-fl-2017?int=72-3-A7
TRI THE GOAT;Sunday, September 24, 2017;Lynmouth, Devon Lynmouth Green Devon Lynmouth , Somerset , United Kingdom EX35 6EN ;triathlon; Triathlon International;Xman Events Ltd;http://xmanevents.com;http://www.active.com//lynmouth-somerset/triathlon/races/tri-the-goat-2017?int=72-3-A2
TESTE RELAY;Saturday, December 31, 2016;  Brasilia Brasilia , DF , Brazil 71630-100 ;triathlon; Triathlon;Unlimited Sports; ;http://www.active.com//brasilia-df/triathlon/races/teste-relay-2016?int=72-3-A1
Flat Out Tri Club;Wednesday, March 25, 2020 - Tuesday, March 25, 2036;Lubbock PO BOX 93726 Lubbock , TX 79493 ;triathlon; Triathlon Lubbock, TX;BSLT Triathlon Inc;https://www.facebook.com/FlatOutTri?ref=br_tf;http://www.active.com//lubbock-tx/triathlon/memberships/flat-out-tri-club-2020?int=72-3-A4
Flat Out Tri Club;Tuesday, March 25, 2014 - Monday, March 25, 2030;Lubbock PO BOX 93726 Lubbock , TX 79493 ;triathlon; Triathlon Lubbock, TX;BSLT Triathlon Inc;https://www.facebook.com/FlatOutTri?ref=br_tf;http://www.active.com//lubbock-tx/triathlon/memberships/flat-out-tri-club-2014-6476632?int=72-3-A9
Gran Trialo de Joyuda 2017;Sunday, February 12, 2017;Joyuda, Cabo Rojo Joyuda Cabo Rojo , PR 00623 ;triathlon; Triathlon;PUERTO RICO TRIATHLON SERIES ORG.;https://www.facebook.com/PRTriathlonSeries/;http://www.active.com//cabo-rojo-pr/triathlon/races/gran-trialo-de-joyuda-2017?int=72-3-A2
Charleston Sprint Triathlon 5 Race Option;Sunday, May 21, 2017 @  7:00 AM - Sunday, August 13, 2017 @ 12:00 PM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/charleston-sprint-triathlon-5-race-option-2017-8?int=72-3-A6
Race #1;Sunday, May 21, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-1-2017-26378969?int=72-3-A3
Na Wahine Festival 2017;Sunday, September 10, 2017;Kapiolani Park 3840 Paki Avenue Honolulu , HI 96815 ;triathlon; Triathlon 5K Super Sprint Sprint Beginner Honolulu, HI;Try Fitness;http://www.nawahinefestival.com/;http://www.active.com//honolulu-hi/running/distance-running-races/na-wahine-festival-2017?int=72-3-A7
Rage 2017;Saturday, April 22, 2017;Boulder Beach, Lake Mead 268 Lakeshore Road Boulder City , NV 89005 ;triathlon; Duathlon International Sprint Beginner;BBSC Endurance Sports;http://www.bbsctri.com/rage;http://www.active.com//boulder-city-nv/duathlon/races/rage-2017?int=72-3-A8
Adult Triathlon - 3+ participants (same household);Tuesday, March  1, 2016 - Saturday, December 31, 2016;Center - Baxter YMCA 7900 Shelby St Indianapolis , IN 46227-5912 ;triathlon; Triathlon Indianapolis, IN;Young Men&#x27ands Christian Association of Greater Indianapolis - YMCA; ;http://www.active.com//indianapolis-in/triathlon/programs/adult-triathlon-3-participants-same-household-2016?int=72-3-A8
Brett Ashford Tri 2017;Sunday, June 11, 2017;Julie Rose Stadium Willesborough Road Ashford , Kent , United Kingdom TN24 9QX ;triathlon;  ;Tri Spirit Events;http://www.trispiritevents.com;http://www.active.com//ashford-kent/triathlon/races/brett-ashford-tri-2017?int=72-3-A8
Rochesterfest Triathlon: Presented by Toyota;Sunday, June 18, 2017 @  8:00 AM (CDT);Foster Arend Park 400 N East River Road Rochester , MN 55901 ;triathlon; Triathlon Sprint International Rochester, MN; ; ;http://www.active.com//rochester-mn/triathlon/races/rochesterfest-triathlon-presented-by-toyota-2017?int=72-3-A6
2017 Cleveland Triathlon;Sunday, July 23, 2017;Voinovich Park/East 9th Street East 9th Street Pier Cleveland , OH 44114 ;triathlon; Triathlon International Super Sprint Sprint Beginner Cleveland, OH;Pacific Sports LLC;http://pacificsportsllc.com/cleveland-tri-registration/;http://www.active.com//cleveland-oh/triathlon/cleveland-triathlon-2017?int=72-3-A1
Fishers YMCA Tri-Fit;Saturday, October  1, 2016 - Saturday, December 31, 2016;Center - Fishers YMCA 9012 E 126th St Fishers , IN 46038-2849 ;triathlon; Triathlon Fishers, IN;Young Men&#x27ands Christian Association of Greater Indianapolis - YMCA; ;http://www.active.com//fishers-in/triathlon/classes/fishers-ymca-tri-fit-2016?int=72-3-A2
Race #1;Sunday, May 21, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/race-1-2017-7?int=72-3-A5
Sovereign Wanaka Triathlon - Saturday, 14th January 2017;Saturday, January 14, 2017;  Lake Wanaka Lake Wanaka Lake Wanaka , New Zealand 9305 ;triathlon; Triathlon 5K Super Sprint International Sprint Beginner;Tri NZ; ;http://www.active.com//lake-wanaka/duathlon/races/sovereign-wanaka-triathlon-saturday-14th-january-2017?int=72-3-A10
Monster Mojo;Sunday, May 14, 2017;Peterborough Rowing Lake Thorpe Meadows Peterborough , GB , United Kingdom PE3 6LN ;triathlon; Triathlon Beginner;Monster Racing;http://www.monsterracing.net/;http://www.active.com//peterborough-gb/triathlon/races/monster-mojo-2017?int=72-3-A5
Rev3 Sprint Triathlon Series Pass;Sunday, January  1, 2017 - Sunday, July 23, 2017;All Access Pass various cities various cities , VA 20120 ;triathlon; Triathlon Sprint Beginner;ATP Productions;http://www.rev3tri.com;http://www.active.com//various-cities-va/triathlon/races/rev3-sprint-triathlon-series-pass-2017?int=72-3-A2
Adult Triathlon - Individual;Tuesday, March  1, 2016 - Saturday, December 31, 2016;Center - Baxter YMCA 7900 Shelby St Indianapolis , IN 46227-5912 ;triathlon; Triathlon Indianapolis, IN;Young Men&#x27ands Christian Association of Greater Indianapolis - YMCA; ;http://www.active.com//indianapolis-in/triathlon/programs/adult-triathlon-individual-2016?int=72-3-A4
Exceleration - Youth Group;Friday, September 16, 2016 @  5:00 PM - Friday, December 16, 2016 @  7:15 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon; Triathlon;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-group-2016-25335936?int=72-3-A6
2015 DSM Tri Club Registration;Thursday, October  8, 2015 @ 11:59 PM (CDT) - Saturday, December 31, 2016 @ 11:59 PM (CST);Des Moines, IA Des Moines Des Moines , IA 50310 ;triathlon; Triathlon Des Moines, IA; ;http://dsmtri.com;http://www.active.com//des-moines-ia/triathlon/memberships/dsm-tri-club-registration-2015?int=72-3-A9
Benguela Cove Cross Triathlon;Saturday, February  4, 2017;Benguela Cove Wine Estate Hermanus Western Cape , South Africa 7200 ;triathlon; Triathlon;Trisport PTY LTD;http://trisport.co.za/trievent/benguela-cove-cross-triathlon-2/;http://www.active.com//western-cape/triathlon/races/benguela-cove-cross-triathlon-2017?int=72-3-A1
Jamba Juice Lanikai Triathlon 2017;Sunday, April 23, 2017;Lanikai Beach Park 526 Kawailoa Rd Kailua , HI 96734 ;triathlon; Triathlon Sprint Beginner;BOCA HAWAII;http://bocahawaii.com/race/jamba-juice-lanikai-triathlon/;http://www.active.com//kailua-hi/triathlon/races/jamba-juice-lanikai-triathlon-2017?int=72-3-A3
Cape Cod Athletic Club - Membership;Sunday, July 26, 2020;PO Box 1992  Hyannis , MA 02601 ;triathlon; Running; ;http://www.capecodathleticclub.org/;http://www.active.com//hyannis-ma/running/races/cape-cod-athletic-club-membership-2020?int=72-3-A9
Race Transfer;Thursday, March  1, 2035;Race Trf Anywhere Race Trf , GB , United Kingdom Race Trf ;triathlon; Triathlon;Trimax Events; ;http://www.active.com//race-trf-gb/triathlon/races/race-transfer-2035?int=72-3-A5
TRI for Kids Triathlon #1;Sunday, June 11, 2017;Rancho Seco Park 14440 Twin Cities Road Herald , CA 95638 ;triathlon; Triathlon Super Sprint Beginner;Total Body Fitness;http://www.totalbodyfitness.com/;http://www.active.com//herald-ca/triathlon/races/tri-for-kids-triathlon-1-2017?int=72-3-A8
Georgia Veterans Aquabike;Saturday, August 12, 2017;Georgia Memorial State Park 2945-H US Hwy 280 West Cordele , GA 31015 ;triathlon; Triathlon Beginner;Cordele-Crisp Chamber of Commerce;http://gamultisports.com/georgiaveteransevents/georgia-veterans-sprint-triathlon/;http://www.active.com//cordele-ga/running/distance-running-races/georgia-veterans-aquabike-2017?int=72-3-A4
hollys2;Friday, January  2, 2015 - Friday, January  2, 2060;hollys 205 e 4th st spencerville , OH 45887 ;triathlon; Triathlon Super Sprint;hollys; ;http://www.active.com//spencerville-oh/triathlon/races/hollys2-2015?int=72-3-A3
Triathlon New Zealand Coaching Accreditation;Wednesday, November  1, 2017;Triathlon New Zealand Sport Central - 14 Normanby Road Mt Eden Auckland , New Zealand 1025 ;triathlon; Triathlon Sprint Super Sprint;Tri NZ; ;http://www.active.com//auckland/triathlon/races/triathlon-new-zealand-coaching-accreditation-2017?int=72-3-A7
Grizzly Winter Triathlon Team;Saturday, February 11, 2017;Canmore Nordic Centre 1988 Olympic Way Canmore , AB , Canada T1W 2T6 ;triathlon; Triathlon;Grizzly Mountain Events;http://www.grizzlyevents.ca;http://www.active.com//canmore-ab/triathlon/races/grizzly-winter-triathlon-team-2017?int=72-3-A9
Ben Nevis Charity Challenge;Saturday, June 17, 2017;The Nevis Centre An Aird Fort William Highland , United Kingdom PH33 6AN ;triathlon; Triathlon;Dream Challenges;http://www.actionforcharity.co.uk/eventdetailsnew2.php/urlsearch/Ben-Nevis-Charity-Challenge-2017;http://www.active.com//highland/triathlon/races/ben-nevis-charity-challenge-2017?int=72-3-A10
TRX Training 55+ - Wednesday-Session 7;Wednesday, November  2, 2016 @ 10:00 AM (CDT) - Wednesday, December  7, 2016 @ 10:45 AM (CST);City of Maplewood 2100 White Bear Avenue Maplewood , MN 55109 ;triathlon; Fitness Maplewood, MN;City of Maplewood; ;http://www.active.com//maplewood-mn/running/classes/trx-training-55-wednesday-session-7-2016-27534601?int=72-3-A11
IRONMAN 70.3 Miami 2017;Sunday, October 22, 2017;Bayfront Park 301 N. Biscayne Blvd Miami , FL 33132 ;triathlon; Triathlon Half Ironman Beginner Miami, FL;Miami Tri Events;http://ironmanmiami.com;http://www.active.com//miami-fl/triathlon/races/ironman-70-3-miami-2017?int=72-3-A9
Ashford Tri Club;Sunday, December 13, 2015 - Wednesday, December 14, 2016;Ashford Julie Rose Stadium Ashford , GB , United Kingdom TN24 9QX ;triathlon; Triathlon; ; ;http://www.active.com//ashford-gb/triathlon/races/ashford-tri-club-2015?int=72-3-A6
Race #1;Sunday, May 21, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/race-1-2017?int=72-3-A3
2016 Fujifilm Junior Triathlon, Hamilton Island;Sunday, November 13, 2016;Hamilton Island Po Box 148 Hamilton island , QLD , Australia 4803 ;triathlon; Triathlon Sprint Beginner;Hamilton Island Limited;http://www.hamiltonisland.com.au/sports-events/triathlon-and-ocean-swimming;http://www.active.com//hamilton-island-qld/triathlon/races/fujifilm-junior-triathlon-hamilton-island-2016?int=72-3-A3
Balmoral Tri Club Youth Program;Friday, November 18, 2016 - Sunday, February 12, 2017;Balmoral Triathlon Club 2 The Esplanade BALMORAL BEACH , NSW , Australia 2171 ;triathlon; Triathlon Super Sprint Beginner;Triathlon New South Wales; ;http://www.active.com//balmoral-beach-nsw/triathlon/programs/balmoral-tri-club-youth-program-2016?int=72-3-A5
Gothenburg Triathlon;Saturday, June 10, 2017;Gothenburg John Halls vГ¤gen Gothenburg , Sweden 431 36 ;triathlon; Triathlon;Gothenburg Triathlon;http://gothenburgtriathlon.com;http://www.active.com//gothenburg/triathlon/races/gothenburg-triathlon-2017?int=72-3-A7
Race #2;Sunday, June 18, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/race-2-2017-f?int=72-3-A6
2016 Run for God - Junior Triathlon Team;Friday, January  1, 2016 - Sunday, December 31, 2017;Coahulla Creek High School 3361 Crow Road NE Dalton , GA 30721 ;triathlon; Triathlon Beginner Dalton, GA;Run for God;https://www.facebook.com/groups/RFGjuniortriathlonteam/;http://www.active.com//dalton-ga/triathlon/races/run-for-god-junior-triathlon-team-2016?int=72-3-A10
WTC Triathlon Training Plans;Tuesday, February 14, 2017 @  7:00 PM (EST);Wellington  Wellington , FL 33414 ;triathlon; Triathlon Sprint International Beginner Wellington, FL; ;http://www.rwtraining.net;http://www.active.com//wellington-fl/triathlon/programs/wtc-triathlon-training-plans-2017?int=72-3-A4
16/17 Triathlon;Monday, August 29, 2016 - Sunday, April 30, 2017;GCU Track Facility 3300 W Camelback Rd Phoenix , AZ 85017 ;triathlon; Triathlon Phoenix, AZ;Grand Canyon University Club Athletics; ;http://www.active.com//phoenix-az/triathlon/camps/16-17-triathlon-2016?int=72-3-A1
2016 Altitude Multisport Membership Registration;Thursday, December 10, 2015 @ 11:59 PM (MST) - Saturday, December 31, 2016 @ 11:59 PM (MST);Parker/Castle Rock  Parker , CO 80138 ;triathlon; Triathlon Sprint International Beginner Parker, CO; ;http://www.altitudemultisport.com;http://www.active.com//parker-co/triathlon/memberships/2016-altitude-multisport-membership-registration-2015?int=72-3-A11
Charleston Sprint Triathlon 5 Race Option;Sunday, May 21, 2017 @  7:00 AM - Sunday, August 13, 2017 @ 12:00 PM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/charleston-sprint-triathlon-5-race-option-2017-a?int=72-3-A4
Benalla Triathlon Club Try a Tri 2016/17;Friday, July  1, 2016 - Saturday, July  1, 2017;Benalla Aquatic Centre 4 Mair St Benalla , VIC , Australia 3671 ;triathlon; Triathlon Sprint Beginner;Triathlon Victoria;http://www.benallatriclub.com.au/;http://www.active.com//benalla-vic/triathlon/races/benalla-triathlon-club-try-a-tri-17-2016?int=72-3-A7
2016 Annual TBF Tri Pass;Wednesday, September 23, 2015 - Sunday, November 20, 2016;Folsom Lake Beals Point Granite Bay , CA 95746 ;triathlon; Triathlon Granite Bay, CA;Total Body Fitness;http://www.tbftraining.com;http://www.active.com//granite-bay-ca/triathlon/memberships/2016-annual-tbf-tri-pass-2015?int=72-3-A2
BIKE TRANSPORT FOR ST. ANTHONY'S TRI;Tuesday, April 25, 2017 - Sunday, May  7, 2017;RTA North American Headquarters 2016 RTA LN Ridgewood , NJ 07450 ;triathlon; Triathlon Beginner;Ridgewood Tri Athlete LLC; ;http://www.active.com//ridgewood-nj/triathlon/races/bike-transport-for-st-anthony-s-tri-2017?int=72-3-A4
Snowdonia Charity Challenge 2017;Saturday, June 10, 2017;Snowdon Llanberis Wales , GB , United Kingdom LL55 4TY ;triathlon; Triathlon Beginner;Action for Charity;http://www.actionforcharity.co.uk/eventdetailsnew2.php/urlsearch/Snowdonia-Charity-Challenge-2017;http://www.active.com//wales-gb/triathlon/races/snowdonia-charity-challenge-2017-24858844?int=72-3-A8
Race #5;Sunday, August 13, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/race-5-2017-3?int=72-3-A10
Owler Tri 2017;Sunday, July 23, 2017;Julie Rose Stadium Willesborough Road Ashford , Kent , United Kingdom TN24 9QX ;triathlon; Triathlon International Beginner;Tri Spirit Events;http://www.trispiritevents.com;http://www.active.com//ashford-kent/triathlon/races/owler-tri-2017?int=72-3-A4
TRX Challenge (MON)- Session 7;Monday, October 31, 2016 @  6:00 PM (CDT) - Monday, December  5, 2016 @  6:45 PM (CST);City of Maplewood 2100 White Bear Avenue Maplewood , MN 55109 ;triathlon; Fitness Maplewood, MN;City of Maplewood; ;http://www.active.com//maplewood-mn/running/classes/trx-challenge-mon-session-7-2016-27534003?int=72-3-A6
Exceleration - Youth of Steel;Saturday, September 17, 2016 @  9:00 AM - Saturday, December 17, 2016 @ 11:15 AM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon;  ;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-of-steel-2016-25335962?int=72-3-A7
Race the River;Sunday, July 23, 2017;North Idaho College 1000 West Garden Ave Coeur dвЂ™Alene , ID 83814 ;triathlon; Triathlon Sprint Beginner;True Source, LLC;http://www.racetheriver.com;http://www.active.com//coeur-d-alene-id/triathlon/races/race-the-river-2017?int=72-3-A10
TRI for KIDS Triathlon #2;Sunday, July 16, 2017;Rancho Seco Park 14440 Twin Cities Road Herald , CA 95638 ;triathlon; Triathlon Super Sprint Beginner;Total Body Fitness;http://www.totalbodyfitness.com/;http://www.active.com//herald-ca/triathlon/races/tri-for-kids-triathlon-2-2017?int=72-3-A10
Running a Half Marathon, Marathon, Half Ironman, Ironman (or combo) in all 50 States OR 100 HALFS;Saturday, March 16, 2013 - Sunday, December 31, 2017 @ 11:00 PM (EST);Register Online at OFFICIAL WEBSITE - See more detailed info below www.halfmarathonclub.com Lansing , MI 48823 ;triathlon; Running Distance Running Marathon Half Marathon Ironman Beginner Lansing, MI; ; ;http://www.active.com//lansing-mi/running/distance-running-memberships/running-a-half-marathon-marathon-half-ironman-ironman-or-combo-in-all-50-states-or-100-halfs-2013?int=72-3-A2
Ashford Tri Club;Sunday, December 13, 2015 - Wednesday, December 14, 2016;Folkestone 9 Montgomery Way Folkestone , GB , United Kingdom CT19 6LL ;triathlon; Triathlon; ; ;http://www.active.com//folkestone-gb/triathlon/races/ashford-tri-club-2015?int=72-3-A7
Revolution3 Punta Cana 2017;Saturday, September 30, 2017 - Sunday, October  1, 2017;Punta Cana Resort & Club La Cana Club House Punta Cana , LA , Dominican Republic 23000 ;triathlon; Triathlon 10K 5K International Sprint Beginner;ATP Productions;http://rev3tri.com/;http://www.active.com//punta-cana-la/running/distance-running-races/revolution3-punta-cana-2017?int=72-3-A11
Waves Indoor Triathlon;Saturday, April  1, 2017;High Blue Wellness Center 16400 N. Mullen Rd. Belton , MO 64012 ;triathlon; Triathlon Sprint Beginner;Belton Parks and Recreation;http://www.beltonparks.org/242/Indoor-Triathlon;http://www.active.com//belton-mo/triathlon/races/waves-indoor-triathlon-2017?int=72-3-A7
Castle Triathlon Series 2017;Tuesday, May 24, 2016 - Monday, January  1, 2018;Multiple Locations UK , GB , United Kingdom England ;triathlon; Triathlon Beginner;Castle Triathlon Series;http://www.castletriathlonseries.co.uk/;http://www.active.com//uk-gb/triathlon/races/castle-triathlon-series-2017-2016?int=72-3-A9
South Jersey Tri and Swim CLub;Friday, January  1, 2016 - Friday, December 30, 2016;Club Headquarters 706 Dias Creek Road CMCH , NJ 08210 ;triathlon; Triathlon Beginner;South Jersey Triathlon Club;http://SJTC.US;http://www.active.com//cmch-nj/water-sports/swimming/south-jersey-tri-and-swim-club-2016?int=72-3-A8
Prairie Life Fitness Indoor Triathlon;Saturday, February 18, 2017;Prairie Life Fitness 10351 Barkley Overland Park , KS 66212 ;triathlon; Triathlon Beginner Overland Park, KS;Prairie Life Fitness;http://www.prairielife.com/locations/home/?ID=7;http://www.active.com//overland-park-ks/triathlon/races/prairie-life-fitness-indoor-triathlon-2017?int=72-3-A5
Kids Tri (Triathlon Training for Youth);Sunday, September 25, 2016 @  3:30 PM (EDT) - Thursday, December 22, 2016 @  4:30 PM (EST);West Chester Branch 605 Airport Road West Chester , PA 19380 ;triathlon; Triathlon West Chester, PA;YMCA OF THE GREATER BRANDYWINE; ;http://www.active.com/http://www.activekids.com/west-chester-pa/triathlon/classes/kids-tri-triathlon-training-for-youth-2016-26494208?int=72-3-A3
2017 SoCal Youth Tri Series Championship Kids PRERACE Clinic @HITS Palm Springs;Saturday, December  2, 2017;Lake Cahuilla Park La Quinta La Quinta , CA 92253 ;triathlon; Triathlon Beginner La Quinta, CA;TriUSCoaching;http://www.triuscoaching.com/upcoming-events;http://www.active.com//la-quinta-ca/triathlon/clinics/socal-youth-tri-series-championship-kids-prerace-clinic-hits-palm-springs-2017?int=72-3-A11
April 9, 2017 the 13th Annual Tribe Multisport Bartlett Lake Olympic & Sprint Triathlon/Duathlon;Sunday, April  9, 2017;Bartlett Lake (Rattlesnake Cove) 20808 E Bartlett Dam Rd. Rio Verde , AZ 85263 ;triathlon; Triathlon International Sprint Beginner;Tri Family Racing;http://trifamilyracing.com/index.html;http://www.active.com//rio-verde-az/duathlon/races/april-9-the-13th-annual-tribe-multisport-bartlett-lake-olympic-and-sprint-triathlon-duathlon-2017?int=72-3-A5
Internationaler Triathlon TRI113 Bostalsee;Sunday, July  2, 2017;Center Parcs Park Bostalsee Lindenallee 1 Nohfelden , Germany 66625 ;triathlon; Triathlon Beginner;WEC GmbH;http://www.triathlon-events.eu;http://www.active.com//nohfelden/triathlon/races/internationaler-triathlon-tri113-bostalsee-2017?int=72-3-A1
Georgia Veterans Sprint Triathlon;Saturday, August 12, 2017;Georgia Memorial State Park 2945-H US Hwy 280 West Cordele , GA 31015 ;triathlon; Triathlon Sprint Beginner;Cordele-Crisp Chamber of Commerce;http://gamultisports.com/georgiaveteransevents/georgia-veterans-sprint-triathlon/;http://www.active.com//cordele-ga/running/distance-running-races/georgia-veterans-sprint-triathlon-2017?int=72-3-A5
TRX Challenge (WED)-Session 7;Wednesday, November  2, 2016 @  6:00 PM (CDT) - Wednesday, December  7, 2016 @  6:45 PM (CST);City of Maplewood 2100 White Bear Avenue Maplewood , MN 55109 ;triathlon; Fitness Maplewood, MN;City of Maplewood; ;http://www.active.com//maplewood-mn/running/classes/trx-challenge-wed-session-7-2016-27534030?int=72-3-A9
TRI for FUN Triathlon #2;Saturday, July 15, 2017;Rancho Seco Park 14440 Twin Cities Road Herald , CA 95638 ;triathlon; Triathlon Super Sprint Sprint Beginner;Total Body Fitness;http://www.totalbodyfitness.com/;http://www.active.com//herald-ca/duathlon/races/tri-for-fun-triathlon-2-2017?int=72-3-A11
XTERRA Canmore Off-road Triathlon & Duathlon;Sunday, August  6, 2017;Canmore Nordic Centre 1988 Olympic Way Canmore , AB , Canada T1W 2T6 ;triathlon; Triathlon International Sprint;Grizzly Mountain Events;http://www.grizzlyevents.ca;http://www.active.com//canmore-ab/duathlon/races/xterra-canmore-off-road-triathlon-and-duathlon-2017?int=72-3-A1
2016 FAST Registration;Tuesday, December 15, 2015 - Wednesday, November 30, 2016;Mailing Address 18073 Stonebrook Northville , MI 48168 ;triathlon; Triathlon Northville, MI;Ford Athletic Swim and Triathlon Club ;http://www.swimfasttrifast.com;http://www.active.com//northville-mi/water-sports/swimming-memberships/2016-fast-registration-2015?int=72-3-A11
