Event Name;Event Date;Event Location;Event Category;Event Type;Organizing Company;Company Website;Event Url
Harford Multisport Club 2016 Membership;Saturday, December 31, 2016;Harford Multisport Club PO Box 314 Jarrettsville , MD 21084 ;triathlon; Triathlon;Harford Multisport Club;http://www.harfordmultisport.org;http://www.active.com//jarrettsville-md/triathlon/memberships/harford-multisport-club-membership-2016?int=72-3-A51c3b219f-51a2-4c94-b464-5435e6a519de
2017 St. Anthony's Triathlon;Saturday, April 29, 2017 - Sunday, April 30, 2017;Vinoy Park, St. Petersburg 701 Bayshore Drive, NE St. Petersburg , FL 33705 ;triathlon; Triathlon Sprint International Beginner;St. Anthony&#x27;s Triathlon;http://satriathlon.com;http://www.active.com//st-petersburg-fl/triathlon/races/st-anthony-s-triathlon-2017?int=72-3-A677bf8b3f-d978-43d1-a0a1-c55a60f3e8f3
2015/2016 CMS Registration;Sunday, December  6, 2015 - Tuesday, December 20, 2016;Cambridge P.O. Box 136 Cambridge , MD 21613 ;triathlon; Triathlon;Cambridge MultiSport;http://www.cambridgemultisport.com;http://www.active.com//cambridge-md/triathlon/races/2016-cms-registration-2015?int=72-3-A7b196baa3-f511-46b4-9a29-56c61b6ce0ad
Triathlon New Zealand Coaching Accreditation;Wednesday, November  1, 2017;Triathlon New Zealand Sport Central - 14 Normanby Road Mt Eden Auckland , New Zealand 1025 ;triathlon; Triathlon Sprint Super Sprint;Tri NZ; ;http://www.active.com//auckland/triathlon/races/triathlon-new-zealand-coaching-accreditation-2017?int=72-3-A87418c434-d5d7-4ba2-9a63-51bcf3c0808c
CNP Professional Skegness Triathlon 2017;Sunday, May 14, 2017;Skegness Triathlon Fresh Fitness Richmond Holiday Centre, Richmond Drive Skegness , Lincolnshire , United Kingdom PE25 3TQ ;triathlon; Other Endurance Beginner;SBR Events; ;http://www.active.com//skegness-lincolnshire/triathlon/races/cnp-professional-skegness-triathlon-2017?int=72-3-A95b6b1674-fd49-4646-a9ad-21d47151cd67
2016 Fujifilm Whitehaven Beach Ocean Swim, Hamilton Island;Sunday, November 13, 2016;Hamilton Island Po Box 148 Hamilton island , QLD , Australia 4803 ;triathlon; Water Sports;Hamilton Island Limited;http://www.hamiltonisland.com.au/sports-events/triathlon-and-ocean-swimming;http://www.active.com//hamilton-island-qld/water-sports/swimming/fujifilm-whitehaven-beach-ocean-swim-hamilton-island-2016?int=72-3-A10786dfa0f-b8c7-46d3-be5d-4fa2d7aa3f76
Monster Standard;Sunday, August 20, 2017;Jubilee Gardens Broad Street Ely , GB , United Kingdom CB7 4BS ;triathlon; Triathlon International Beginner;Monster Racing;http://www.monsterracing.net/;http://www.active.com//ely-gb/triathlon/races/monster-standard-2017?int=72-3-A118be477eb-2327-4c55-8e86-d876ca74d86b
Lehigh Valley Endurance Club - 2016 Membership;Friday, January  1, 2016 - Saturday, December 31, 2016;Lehigh Valley PA PO Box 172 Center Valley , PA 18034 ;triathlon;  ;Lehigh Valley Endurance Club;http://lvendurance.com;http://www.active.com//center-valley-pa/running/distance-running-memberships/lehigh-valley-endurance-club-membership-2016?int=72-3-A1cec47ebf-3a0a-409c-b810-e1ae2ddaa8a7
TA Club Affiliation 2016/17;Wednesday, June  1, 2016 - Wednesday, May 31, 2017;Triathlon Australia Ltd Suite 504, 64-76 Kippax Street Surrey Hills , NSW , Australia 2010 ;triathlon; Triathlon;Triathlon Australia; ;http://www.active.com//surrey-hills-nsw/triathlon/ta-club-affiliation-17-2016?int=72-3-A2350adf9d-19fd-4aea-bbc1-124bd8e5890b
Playtri Get Fit Program;Monday, May 16, 2016 - Tuesday, May 16, 2017;Playtri Store 6465 E. Mockingbird Ln Suite 350 Dallas , TX 75214 ;triathlon; Fitness Beginner Dallas, TX;Playtri Racing;http://www.playtri.com/group#703;http://www.active.com//dallas-tx/triathlon/camps/playtri-get-fit-program-2016-22492231?int=72-3-A3202c5fe6-0e3f-4307-90a8-27c4a70a2006
MetaSport Training Clinics 2016;Friday, January  1, 2016 - Saturday, December 31, 2016;MetaSport 10B Institution Hill - , Singapore 239665 ;triathlon; Triathlon Beginner;MetaSport;http://www.metasport.com/;http://www.active.com//duathlon/camps/metasport-training-clinics-2016-2015?int=72-3-A4c66e295a-5bf1-4606-917d-a69c95da00ac
Team Blonde Runner Triathlon 2017;Wednesday, September  7, 2016 - Friday, September  8, 2017;Davis County Utah . Bountiful , UT 84010 ;triathlon; Triathlon Beginner;Blonde Runner Health;http://TBRtriathlon.com;http://www.active.com//bountiful-ut/triathlon/team-blonde-runner-triathlon-2017-2016?int=72-3-A5c5bb991d-d683-42b9-98a9-dbadf01512e6
Race #1;Sunday, May 21, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/race-1-2017?int=72-3-A6c5b3316e-77a1-487c-be26-1714523f2707
Huckins' Tri-ath-Loon;Saturday, June 17, 2017;YMCA Camp Huckins 17 Camp Huckins Rd Freedom , NH 03836 ;triathlon; Triathlon Sprint Beginner;Tri Tek Events; ;http://www.active.com//freedom-nh/duathlon/races/huckins-tri-ath-loon-2017?int=72-3-A705178a14-e928-4b97-9cf7-f075eb4a46d2
Decathlon Radley Duathlon 2017;Friday, April 14, 2017;Radley College Kennington Road Abingdon Oxford , Oxfordshire , United Kingdom OX14 2HR ;triathlon; Duathlon Beginner;Rees Leisure;http://trytri.co.uk/events/the-radley-triathlon.aspx?eventDistance=Sprint;http://www.active.com//oxford-oxfordshire/duathlon/races/decathlon-radley-duathlon-2017?int=72-3-A881047841-23b3-456d-831f-c33397c606cd
Conquer The Chilterns - Half Iron Distance Triathlon;Sunday, September 17, 2017;Hambleden Estate Culden Faw Fawley Henley on Thames , United Kingdom RG9 3AP ;triathlon; Triathlon Beginner;F3 Events Ltd;http://www.f3events.co.uk;http://www.active.com//henley-on-thames/triathlon/races/conquer-the-chilterns-half-iron-distance-triathlon-2017?int=72-3-A920f98d68-7f8b-4f43-9396-a65fc959d6f9
Sheldon Triathlon Club TRYstars Program;Saturday, October  8, 2016 - Saturday, November 19, 2016;Sheldon College 43-77 Taylor Road Sheldon , QLD , Australia 4157 ;triathlon; Triathlon Beginner;Triathlon Australia;http://www.sheldontriathlonclub.com.au;http://www.active.com//sheldon-qld/triathlon/programs/sheldon-triathlon-club-trystars-program-2016?int=72-3-A10e42258a9-b72a-4fee-b42b-461742241afc
Flat Out Tri Club;Tuesday, March 25, 2014 - Monday, March 25, 2030;Lubbock PO BOX 93726 Lubbock , TX 79493 ;triathlon; Triathlon Lubbock, TX;BSLT Triathlon Inc;https://www.facebook.com/FlatOutTri?ref=br_tf;http://www.active.com//lubbock-tx/triathlon/memberships/flat-out-tri-club-2014-6476632?int=72-3-A11bf9139ae-cda4-4d97-9ded-0ee3333659ae
The J Indoor Triathlon 2017;Sunday, February 26, 2017;Jewish Community Center of Greater Kansas City 5801 W 115th Street Overland Park , KS 66211 ;triathlon; Triathlon Sprint Super Sprint Beginner Overland Park, KS;Jewish Community Center of Greater Kansas City; ;http://www.active.com//overland-park-ks/triathlon/races/the-j-indoor-triathlon-2017?int=72-3-A174dd50e4-39a6-41ed-8439-bd28e87c0b58
SoCal Youth Triathlon Series Kids Open Water Swim Clinic;Sunday, April 23, 2017;South Shores Park, Mission Bay South Shores Park San Diego , CA 92109 ;triathlon; Water Sports Beginner San Diego, CA;TriUSCoaching;http://www.triuscoaching.com/upcoming-events;http://www.active.com//san-diego-ca/water-sports/swimming-camps/socal-youth-triathlon-series-kids-open-water-swim-clinic-2017?int=72-3-A2ead7c5d4-b51d-4576-8dc7-eaf8b9231ee3
Jakes Off-Road Triathlon;Saturday, April 29, 2017;Treasure Beach Calabash Bay Treasure Beach , St. Elizabeth Parish , Jamaica 0000 ;triathlon; Triathlon Sprint;Event Media, Inc. - II;http://jakeshotel.com/triathlon/2016;http://www.active.com//treasure-beach-stelizabethparish/triathlon/races/jakes-off-road-triathlon-2017?int=72-3-A3b26a5327-3436-4959-9da2-094a5ed43ed7
TRiKC Triathlon Club Membership;Wednesday, December 31, 2014 - Thursday, December 31, 2020;Kansas City 7637 Broadmoor Street Overland Park , KS 66204 ;triathlon; Triathlon Beginner Overland Park, KS;TRiKC;http://www.trikc.org;http://www.active.com//overland-park-ks/triathlon/memberships/trikc-triathlon-club-membership-2014?int=72-3-A4c00596ba-dd46-494a-856a-5d55c6afc4c7
2016 Run for God - Junior Triathlon Team;Friday, January  1, 2016 - Sunday, December 31, 2017;Coahulla Creek High School 3361 Crow Road NE Dalton , GA 30721 ;triathlon; Triathlon Beginner Dalton, GA;Run for God;https://www.facebook.com/groups/RFGjuniortriathlonteam/;http://www.active.com//dalton-ga/triathlon/races/run-for-god-junior-triathlon-team-2016?int=72-3-A513beaefc-7daa-48c8-9115-bfe62409966e
Lapland Triahtlon;Sunday, July  9, 2017;Luusuanpirtti Pirttikoskentie 2154 Rovaniemi , Lapland , Finland 97635 ;triathlon; Triathlon;S.H.O.K. Consulting Oy;https://www.facebook.com/events/1418334471517825/;http://www.active.com//rovaniemi-lapland/triathlon/races/lapland-triahtlon-2017?int=72-3-A674a84064-42c3-497d-ae31-2e9668f432bd
The Super Hero Triathlon & Duathlon;Sunday, September 10, 2017;Rancho Seco Park 14440 Twin Cities Road Herald , CA 95638 ;triathlon; Triathlon Super Sprint Beginner;Total Body Fitness;http://www.totalbodyfitness.com/;http://www.active.com//herald-ca/duathlon/races/the-super-hero-triathlon-and-duathlon-2017?int=72-3-A7d78c967c-d3c0-46a4-b447-81fb195ec9b4
BuresГё111 2017;Saturday, July  8, 2017;BuresГё111 - Metalskolen Slagslundevej 13 Slangerup , Denmark 3550 ;triathlon; Triathlon Beginner;Races;http://races.dk;http://www.active.com//slangerup/triathlon/races/bures-111-2017?int=72-3-A859dc48cf-07f9-4227-9def-38f37c271e16
HITS Triathlon Series Tri-Camp Weekend 2016 - Palm Springs, CA;Friday, November 18, 2016 - Sunday, November 20, 2016;Palm Springs, CA Lake Cahuilla Park 58075 Jefferson Street and Cahuilla Park Road La Quinta , CA 92253 ;triathlon; Triathlon Beginner La Quinta, CA;HITS, Inc.;http://www.hitstriathlonseries.com;http://www.active.com//la-quinta-ca/triathlon/camps/hits-triathlon-series-tri-camp-weekend-palm-springs-ca-2016?int=72-3-A9b284e81b-618e-4ed6-a48d-6ce5a539b762
Team Vortex Dues;Thursday, October  1, 2015 - Sunday, December 31, 2017;Lake Nona 9884 Sweetleaf St Orlando , FL 32827 ;triathlon; Running Orlando, FL;Team Vortex; ;http://www.active.com//orlando-fl/running/races/team-vortex-dues-2015?int=72-3-A106c25f68a-532d-41a0-988e-761cab98ada3
Ocean Lava Montenegro event;Sunday, May 14, 2017;Kotor Stari grad Kotor , Montenegro 85330 ;triathlon; Triathlon Beginner;Ocean Lava Montenegro;http://www.oceanlava.me;http://www.active.com//kotor-montenegro/triathlon/races/ocean-lava-montenegro-event-2017?int=72-3-A1187790354-5f98-4c15-817e-74b17e633114
KarrebГ¦ksminde Triatlon;Saturday, June  3, 2017;KarrebГ¦ksminde Brosvinget KarrebГ¦ksminde , Denmark 4736 ;triathlon; Triathlon Beginner;Races;https://www.facebook.com/karrebaeksmindetriatlon/;http://www.active.com//karreb-ksminde/triathlon/races/karreb-ksminde-triatlon-2017?int=72-3-A1f49320af-f547-48bb-abc7-2992f58a4ab7
COTC Member Registration;Thursday, January  1, 2015 - Monday, January  1, 2018 @ 11:59 PM (EST);Greater Columbus Area  Columbus , OH 43215 ;triathlon; Triathlon Columbus, OH; ;http://cotclub.us/;http://www.active.com//columbus-oh/triathlon/memberships/cotc-member-registration-2015?int=72-3-A217eceaaa-cb97-4930-a896-53a89a32335c
2016 Fujifilm Triathlon, Hamilton Island;Saturday, November 12, 2016;Hamilton Island Po Box 148 Hamilton island , QLD , Australia 4803 ;triathlon; Triathlon Sprint Beginner;Hamilton Island Limited;http://www.hamiltonisland.com.au/sports-events/triathlon-and-ocean-swimming;http://www.active.com//hamilton-island-qld/triathlon/races/fujifilm-triathlon-hamilton-island-2016?int=72-3-A3e60042b7-417b-4a8b-a336-3fd1d9b4544d
Rev3 Sprint Triathlon Series Pass;Sunday, January  1, 2017 - Sunday, July 23, 2017;All Access Pass various cities various cities , VA 20120 ;triathlon; Triathlon Sprint Beginner;ATP Productions;http://www.rev3tri.com;http://www.active.com//various-cities-va/triathlon/races/rev3-sprint-triathlon-series-pass-2017?int=72-3-A44972a783-d3e6-4f5a-92ab-adc899b92d8e
Outlaw Triathlon 2017 - Expression of Interest;Sunday, July 23, 2017;National Watersports Centre Adbolton Lane Nottingham , Nottinghamshire , United Kingdom NG12 2LU ;triathlon; Triathlon;OSB Events;http://www.osbevents.com;http://www.active.com//nottingham-nottinghamshire/triathlon/races/outlaw-triathlon-expression-of-interest-2017?int=72-3-A58af65cf0-72cf-4e30-8685-4a616fe28dd9
Blaine Triathlon sponsored by Blaine Medical Center;Saturday, September  9, 2017;Lakeside Commons Park 3020 Lakes Parkway Blaine , MN 55449 ;triathlon; Triathlon Sprint Beginner Blaine, MN;Blaine Parks and Recreation;http://www.blainetriathlon.com;http://www.active.com//blaine-mn/triathlon/races/blaine-triathlon-sponsored-by-blaine-medical-center-2017?int=72-3-A6ef055c9c-205b-4599-b46a-c9eb5d83e91c
2015 DSM Tri Club Registration;Thursday, October  8, 2015 @ 11:59 PM (CDT) - Saturday, December 31, 2016 @ 11:59 PM (CST);Des Moines, IA Des Moines Des Moines , IA 50310 ;triathlon; Triathlon Des Moines, IA; ;http://dsmtri.com;http://www.active.com//des-moines-ia/triathlon/memberships/dsm-tri-club-registration-2015?int=72-3-A7a1e67e38-845e-49e6-b28b-1e9facdc7b4d
Ashford Tri Club;Sunday, December 13, 2015 - Wednesday, December 14, 2016;Ashford Julie Rose Stadium Ashford , GB , United Kingdom TN24 9QX ;triathlon; Triathlon; ; ;http://www.active.com//ashford-gb/triathlon/races/ashford-tri-club-2015?int=72-3-A81f95334e-1353-4f6c-8ec1-86894bf5a2bb
Super Kids Triathlon;Sunday, September 10, 2017;Rancho Seco Park 14440 Twin Cities Road Herald , CA 95638 ;triathlon; Triathlon Beginner;Total Body Fitness;http://www.totalbodyfitness.com/;http://www.active.com//herald-ca/triathlon/races/super-kids-triathlon-2017?int=72-3-A98ff81835-2ccb-4318-a7c0-f137d615d0f1
Sawyer Crossen Memorial Triathlon;Saturday, June  3, 2017 @  8:00 AM (CDT);Monona Community Pool 1013 Nichols Road Monona , WI 53716 ;triathlon; Triathlon Monona, WI;City of Monona Parks and Recreation; ;http://www.active.com/http://www.activekids.com/monona-wi/triathlon/classes/sawyer-crossen-memorial-triathlon-2017?int=72-3-A1082ceba04-5211-4d2d-8f87-ee0073ca719e
COMBO вЂ“ IRONMAN 70.3 Brasil Paraguay 2016 + IRONMAN Florianopolis 2017;Sunday, August 27, 2017;Itaipu Binacional Av. Tancredo Neves, 6.731 Foz do IguaГ§u , PR , Brazil 85856-970 ;triathlon; Triathlon;Unlimited Sports;http://www.ironmanbrasil.com.br/2016/pal/br/;http://www.active.com//foz-do-igua-u-pr/triathlon/races/combo-ironman-70-3-brasil-paraguay-2016-ironman-florianopolis-2017?int=72-3-A1171278a96-eb6f-4613-8f24-10ac54beaa87
2017 Castle Triathlon Series;Tuesday, May 24, 2016 - Sunday, December 31, 2017;Multiple Locations UK , GB , United Kingdom England ;triathlon; Triathlon Beginner;Castle Triathlon Series;http://www.castletriathlonseries.co.uk/;http://www.active.com//uk-gb/triathlon/races/2017-castle-triathlon-series-2016?int=72-3-A1838c5e24-9cd6-4f74-8f2f-ca832ff36ee7
Mornington Peninsula Triathlon Club Try  Tri;Sunday, October  2, 2016 - Sunday, November 20, 2016;Mornington Peninsula Triathlon CLub 33 Williams St Frankston , VIC , Australia 3199 ;triathlon; Triathlon Sprint Beginner;Triathlon Victoria;http://www.mptc.com.au/Index.asp?pagename=Home&amp;site=1&amp;siteid=7347;http://www.active.com//frankston-vic/triathlon/programs/mornington-peninsula-triathlon-club-try-tri-2016?int=72-3-A2bfe39c25-79f5-4b03-8f2a-fe942f16a1cf
Lake Waconia Triathlon;Sunday, June 25, 2017 @  8:30 AM (CDT);Lake Waconia Regional Park 8170 Paradise Ln Waconia , MN 55387 ;triathlon; Triathlon; ; ;http://www.active.com//waconia-mn/triathlon/races/lake-waconia-triathlon-2017?int=72-3-A3d8decc0e-df30-47c8-a633-2a7bda90e694
Team Mossman Triathlon Club Annual Membership 2016;Friday, January  1, 2016 - Saturday, December 31, 2016;Multisports Academy 109 Sanford Street, Studio G Hamden , CT 06514 ;triathlon; Triathlon Beginner;Team Mossman Events;http://teammossman.com/;http://www.active.com//hamden-ct/triathlon/memberships/team-mossman-triathlon-club-annual-membership-2016?int=72-3-A4e9a5bde9-cf2c-4264-940a-29e935a498d7
Pauole Sport Triathlon Team Membership and Renewal;Monday, January  1, 2018;Seattle 2320 W. Commodore Way, Suite 100 Seattle , WA 98199 ;triathlon; Triathlon Beginner Seattle, WA; ;http://pauolesport.com;http://www.active.com//seattle-wa/triathlon/leagues/pauole-sport-triathlon-team-membership-and-amp-renewal-2018-1822366?int=72-3-A53f35577a-92a4-44c9-a39f-b62ff195a6d7
NOW Tri-Master Series 2017;Saturday, October  1, 2016 - Friday, September  1, 2017;Boulder Junction Community Center 5392 Park Street Boulder Junction , WI 54512 ;triathlon; Triathlon Beginner;Boulder Junction Chamber of Commerce;http://www.NOWseriestri.com;http://www.active.com//boulder-junction-wi/triathlon/races/now-tri-master-series-2017-2016?int=72-3-A620576e80-4028-43c1-867a-25fb8b5782d8
2017 bcu Coffs TRI;Saturday, March  4, 2017 - Sunday, March  5, 2017;Coffs Harbour Jetty Jordan Esplanade Coffs Harbour , NSW , Australia 2450 ;triathlon; Triathlon International Beginner;Village Sports Coffs Harbour;http://villagesports.com.au;http://www.active.com//coffs-harbour-nsw/triathlon/races/bcu-coffs-tri-2017?int=72-3-A7a4e32029-f8e9-450c-a38c-e9b1421a534c
South Jersey Tri and Swim CLub;Friday, January  1, 2016 - Friday, December 30, 2016;Club Headquarters 706 Dias Creek Road CMCH , NJ 08210 ;triathlon; Triathlon Beginner;South Jersey Triathlon Club;http://SJTC.US;http://www.active.com//cmch-nj/water-sports/swimming/south-jersey-tri-and-swim-club-2016?int=72-3-A8dfa4cc96-8e3c-44e1-aef1-350291449f9c
2016 Annual TBF Tri Pass;Wednesday, September 23, 2015 - Sunday, November 20, 2016;Folsom Lake Beals Point Granite Bay , CA 95746 ;triathlon; Triathlon Granite Bay, CA;Total Body Fitness;http://www.tbftraining.com;http://www.active.com//granite-bay-ca/triathlon/memberships/2016-annual-tbf-tri-pass-2015?int=72-3-A9ce683358-1510-42ee-960c-6990a1fcdd36
Race Series: Love 'Em or Leave 'Em 5K/10K;Saturday, February 11, 2017 @ 10:00 AM (MST);Bar CCC Park 10951 South Twenty Mile Road Parker , CO 80134 ;triathlon; Running Parker, CO;Parker Parks and Recreation; ;http://www.active.com//parker-co/running/distance-running-classes/race-series-love-em-or-leave-em-5k-10k-2017-27508081?int=72-3-A107e273ac4-0922-4a43-b428-fceeff41f628
Fishers YMCA Tri-Fit;Saturday, October  1, 2016 - Saturday, December 31, 2016;Center - Fishers YMCA 9012 E 126th St Fishers , IN 46038-2849 ;triathlon; Triathlon Fishers, IN;Young Men&#x27;s Christian Association of Greater Indianapolis - YMCA; ;http://www.active.com//fishers-in/triathlon/classes/fishers-ymca-tri-fit-2016?int=72-3-A11143b9b31-3db9-4345-a591-551fb4323004
CIT - Triathlon Clinic for ages 5-15;Saturday, November  5, 2016 @  9:30 AM (EDT);Citrus County YMCA Branch 4127 W Norvell Bryant Hwy Lecanto , FL 34461 ;triathlon; Triathlon;YMCA of the Suncoast; ;http://www.active.com/http://www.activekids.com/lecanto-fl/triathlon/classes/cit-triathlon-clinic-for-ages-5-15-2016-26605919?int=72-3-A151a67da5-f217-456f-a9aa-eca949df69ae
